site_id,well_id,cell_type,dataset,experiment,plate,well,site,well_type,sirna,sirna_id,split1
U2OS-03_2_E19_1,U2OS-03_2_E19,U2OS,train,U2OS-03,2,E19,1,treatment,s195427,475,test
U2OS-03_2_E19_2,U2OS-03_2_E19,U2OS,train,U2OS-03,2,E19,2,treatment,s195427,475,test
U2OS-03_2_E20_1,U2OS-03_2_E20,U2OS,train,U2OS-03,2,E20,1,treatment,s37967,75,test
U2OS-03_2_E20_2,U2OS-03_2_E20,U2OS,train,U2OS-03,2,E20,2,treatment,s37967,75,test
U2OS-03_2_E21_1,U2OS-03_2_E21,U2OS,train,U2OS-03,2,E21,1,treatment,s38601,87,test
U2OS-03_2_E21_2,U2OS-03_2_E21,U2OS,train,U2OS-03,2,E21,2,treatment,s38601,87,valid
U2OS-03_2_E22_1,U2OS-03_2_E22,U2OS,train,U2OS-03,2,E22,1,treatment,s38011,827,test
U2OS-03_2_E22_2,U2OS-03_2_E22,U2OS,train,U2OS-03,2,E22,2,treatment,s38011,827,valid
U2OS-03_2_E23_1,U2OS-03_2_E23,U2OS,train,U2OS-03,2,E23,1,treatment,s39308,661,test
U2OS-03_2_E23_2,U2OS-03_2_E23,U2OS,train,U2OS-03,2,E23,2,treatment,s39308,661,test
U2OS-03_2_F02_1,U2OS-03_2_F02,U2OS,train,U2OS-03,2,F02,1,treatment,s37479,1019,test
U2OS-03_2_F02_2,U2OS-03_2_F02,U2OS,train,U2OS-03,2,F02,2,treatment,s37479,1019,valid
U2OS-03_2_F03_1,U2OS-03_2_F03,U2OS,train,U2OS-03,2,F03,1,positive_control,n337250,1108,test
U2OS-03_2_F03_2,U2OS-03_2_F03,U2OS,train,U2OS-03,2,F03,2,positive_control,n337250,1108,test
U2OS-03_2_F04_1,U2OS-03_2_F04,U2OS,train,U2OS-03,2,F04,1,treatment,s38221,72,valid
U2OS-03_2_F04_2,U2OS-03_2_F04,U2OS,train,U2OS-03,2,F04,2,treatment,s38221,72,test
U2OS-03_2_F05_1,U2OS-03_2_F05,U2OS,train,U2OS-03,2,F05,1,treatment,s38022,788,test
U2OS-03_2_F05_2,U2OS-03_2_F05,U2OS,train,U2OS-03,2,F05,2,treatment,s38022,788,train
U2OS-03_2_F06_1,U2OS-03_2_F06,U2OS,train,U2OS-03,2,F06,1,treatment,s38964,932,train
U2OS-03_2_F06_2,U2OS-03_2_F06,U2OS,train,U2OS-03,2,F06,2,treatment,s38964,932,test
U2OS-03_2_F07_1,U2OS-03_2_F07,U2OS,train,U2OS-03,2,F07,1,positive_control,s501307,1125,test
U2OS-03_2_F07_2,U2OS-03_2_F07,U2OS,train,U2OS-03,2,F07,2,positive_control,s501307,1125,test
U2OS-03_2_F08_1,U2OS-03_2_F08,U2OS,train,U2OS-03,2,F08,1,treatment,s36029,967,test
U2OS-03_2_F08_2,U2OS-03_2_F08,U2OS,train,U2OS-03,2,F08,2,treatment,s36029,967,test
U2OS-03_2_F09_1,U2OS-03_2_F09,U2OS,train,U2OS-03,2,F09,1,treatment,s224912,64,test
U2OS-03_2_F09_2,U2OS-03_2_F09,U2OS,train,U2OS-03,2,F09,2,treatment,s224912,64,train
U2OS-03_2_F10_1,U2OS-03_2_F10,U2OS,train,U2OS-03,2,F10,1,treatment,s36965,333,test
U2OS-03_2_F10_2,U2OS-03_2_F10,U2OS,train,U2OS-03,2,F10,2,treatment,s36965,333,test
U2OS-03_2_F11_1,U2OS-03_2_F11,U2OS,train,U2OS-03,2,F11,1,positive_control,s501342,1129,test
U2OS-03_2_F11_2,U2OS-03_2_F11,U2OS,train,U2OS-03,2,F11,2,positive_control,s501342,1129,test
U2OS-03_2_F12_1,U2OS-03_2_F12,U2OS,train,U2OS-03,2,F12,1,treatment,s36272,452,test
U2OS-03_2_F12_2,U2OS-03_2_F12,U2OS,train,U2OS-03,2,F12,2,treatment,s36272,452,test
U2OS-03_2_F13_1,U2OS-03_2_F13,U2OS,train,U2OS-03,2,F13,1,treatment,s39238,1092,test
U2OS-03_2_F13_2,U2OS-03_2_F13,U2OS,train,U2OS-03,2,F13,2,treatment,s39238,1092,train
U2OS-03_2_F14_1,U2OS-03_2_F14,U2OS,train,U2OS-03,2,F14,1,treatment,s39185,169,test
U2OS-03_2_F14_2,U2OS-03_2_F14,U2OS,train,U2OS-03,2,F14,2,treatment,s39185,169,valid
U2OS-03_2_F15_1,U2OS-03_2_F15,U2OS,train,U2OS-03,2,F15,1,positive_control,s1174,1109,test
U2OS-03_2_F15_2,U2OS-03_2_F15,U2OS,train,U2OS-03,2,F15,2,positive_control,s1174,1109,test
U2OS-03_2_F16_1,U2OS-03_2_F16,U2OS,train,U2OS-03,2,F16,1,treatment,s38370,1043,valid
U2OS-03_2_F16_2,U2OS-03_2_F16,U2OS,train,U2OS-03,2,F16,2,treatment,s38370,1043,test
U2OS-03_2_F17_1,U2OS-03_2_F17,U2OS,train,U2OS-03,2,F17,1,treatment,s37207,766,test
U2OS-03_2_F17_2,U2OS-03_2_F17,U2OS,train,U2OS-03,2,F17,2,treatment,s37207,766,train
U2OS-03_2_F18_1,U2OS-03_2_F18,U2OS,train,U2OS-03,2,F18,1,treatment,s37261,196,test
U2OS-03_2_F18_2,U2OS-03_2_F18,U2OS,train,U2OS-03,2,F18,2,treatment,s37261,196,test
U2OS-03_2_F19_1,U2OS-03_2_F19,U2OS,train,U2OS-03,2,F19,1,positive_control,s14484,1112,test
U2OS-03_2_F19_2,U2OS-03_2_F19,U2OS,train,U2OS-03,2,F19,2,positive_control,s14484,1112,test
U2OS-03_2_F20_1,U2OS-03_2_F20,U2OS,train,U2OS-03,2,F20,1,treatment,s37188,669,test
U2OS-03_2_F20_2,U2OS-03_2_F20,U2OS,train,U2OS-03,2,F20,2,treatment,s37188,669,test
U2OS-03_2_F21_1,U2OS-03_2_F21,U2OS,train,U2OS-03,2,F21,1,treatment,s39512,640,test
U2OS-03_2_F21_2,U2OS-03_2_F21,U2OS,train,U2OS-03,2,F21,2,treatment,s39512,640,test
U2OS-03_2_F22_1,U2OS-03_2_F22,U2OS,train,U2OS-03,2,F22,1,positive_control,s7128,1136,test
U2OS-03_2_F22_2,U2OS-03_2_F22,U2OS,train,U2OS-03,2,F22,2,positive_control,s7128,1136,test
U2OS-03_2_F23_1,U2OS-03_2_F23,U2OS,train,U2OS-03,2,F23,1,treatment,s35994,946,test
U2OS-03_2_F23_2,U2OS-03_2_F23,U2OS,train,U2OS-03,2,F23,2,treatment,s35994,946,test
U2OS-03_2_G02_1,U2OS-03_2_G02,U2OS,train,U2OS-03,2,G02,1,treatment,s38095,714,train
U2OS-03_2_G02_2,U2OS-03_2_G02,U2OS,train,U2OS-03,2,G02,2,treatment,s38095,714,valid
U2OS-03_2_G03_1,U2OS-03_2_G03,U2OS,train,U2OS-03,2,G03,1,treatment,s38133,849,test
U2OS-03_2_G03_2,U2OS-03_2_G03,U2OS,train,U2OS-03,2,G03,2,treatment,s38133,849,valid
U2OS-03_2_G04_1,U2OS-03_2_G04,U2OS,train,U2OS-03,2,G04,1,treatment,s39347,804,valid
U2OS-03_2_G04_2,U2OS-03_2_G04,U2OS,train,U2OS-03,2,G04,2,treatment,s39347,804,test
U2OS-03_2_G05_1,U2OS-03_2_G05,U2OS,train,U2OS-03,2,G05,1,treatment,s36651,903,test
U2OS-03_2_G05_2,U2OS-03_2_G05,U2OS,train,U2OS-03,2,G05,2,treatment,s36651,903,test
U2OS-03_2_G06_1,U2OS-03_2_G06,U2OS,train,U2OS-03,2,G06,1,treatment,s224944,536,valid
U2OS-03_2_G06_2,U2OS-03_2_G06,U2OS,train,U2OS-03,2,G06,2,treatment,s224944,536,test
U2OS-03_2_G07_1,U2OS-03_2_G07,U2OS,train,U2OS-03,2,G07,1,treatment,s380,57,test
U2OS-03_2_G07_2,U2OS-03_2_G07,U2OS,train,U2OS-03,2,G07,2,treatment,s380,57,test
U2OS-03_2_G08_1,U2OS-03_2_G08,U2OS,train,U2OS-03,2,G08,1,treatment,s39068,165,test
U2OS-03_2_G08_2,U2OS-03_2_G08,U2OS,train,U2OS-03,2,G08,2,treatment,s39068,165,test
U2OS-03_2_G09_1,U2OS-03_2_G09,U2OS,train,U2OS-03,2,G09,1,treatment,s39469,19,test
U2OS-03_2_G09_2,U2OS-03_2_G09,U2OS,train,U2OS-03,2,G09,2,treatment,s39469,19,valid
U2OS-03_2_G10_1,U2OS-03_2_G10,U2OS,train,U2OS-03,2,G10,1,treatment,s38789,730,test
U2OS-03_2_G10_2,U2OS-03_2_G10,U2OS,train,U2OS-03,2,G10,2,treatment,s38789,730,train
U2OS-03_2_G11_1,U2OS-03_2_G11,U2OS,train,U2OS-03,2,G11,1,treatment,s39377,42,test
U2OS-03_2_G11_2,U2OS-03_2_G11,U2OS,train,U2OS-03,2,G11,2,treatment,s39377,42,test
U2OS-03_2_G12_1,U2OS-03_2_G12,U2OS,train,U2OS-03,2,G12,1,treatment,s37964,776,valid
U2OS-03_2_G12_2,U2OS-03_2_G12,U2OS,train,U2OS-03,2,G12,2,treatment,s37964,776,test
U2OS-03_2_G13_1,U2OS-03_2_G13,U2OS,train,U2OS-03,2,G13,1,treatment,s37429,92,train
U2OS-03_2_G13_2,U2OS-03_2_G13,U2OS,train,U2OS-03,2,G13,2,treatment,s37429,92,valid
U2OS-03_2_G14_1,U2OS-03_2_G14,U2OS,train,U2OS-03,2,G14,1,treatment,s36675,667,test
U2OS-03_2_G14_2,U2OS-03_2_G14,U2OS,train,U2OS-03,2,G14,2,treatment,s36675,667,test
U2OS-03_2_G15_1,U2OS-03_2_G15,U2OS,train,U2OS-03,2,G15,1,treatment,s37295,236,train
U2OS-03_2_G15_2,U2OS-03_2_G15,U2OS,train,U2OS-03,2,G15,2,treatment,s37295,236,test
U2OS-03_2_G16_1,U2OS-03_2_G16,U2OS,train,U2OS-03,2,G16,1,treatment,s36117,1047,test
U2OS-03_2_G16_2,U2OS-03_2_G16,U2OS,train,U2OS-03,2,G16,2,treatment,s36117,1047,train
U2OS-03_2_G17_1,U2OS-03_2_G17,U2OS,train,U2OS-03,2,G17,1,treatment,s39264,1016,test
U2OS-03_2_G17_2,U2OS-03_2_G17,U2OS,train,U2OS-03,2,G17,2,treatment,s39264,1016,valid
U2OS-03_2_G18_1,U2OS-03_2_G18,U2OS,train,U2OS-03,2,G18,1,treatment,s35961,149,test
U2OS-03_2_G18_2,U2OS-03_2_G18,U2OS,train,U2OS-03,2,G18,2,treatment,s35961,149,test
U2OS-03_2_G19_1,U2OS-03_2_G19,U2OS,train,U2OS-03,2,G19,1,treatment,s38604,52,test
U2OS-03_2_G19_2,U2OS-03_2_G19,U2OS,train,U2OS-03,2,G19,2,treatment,s38604,52,test
U2OS-03_2_G20_1,U2OS-03_2_G20,U2OS,train,U2OS-03,2,G20,1,treatment,s39180,813,test
U2OS-03_2_G20_2,U2OS-03_2_G20,U2OS,train,U2OS-03,2,G20,2,treatment,s39180,813,test
U2OS-03_2_G21_1,U2OS-03_2_G21,U2OS,train,U2OS-03,2,G21,1,treatment,s37346,1046,test
U2OS-03_2_G21_2,U2OS-03_2_G21,U2OS,train,U2OS-03,2,G21,2,treatment,s37346,1046,test
U2OS-03_2_G22_1,U2OS-03_2_G22,U2OS,train,U2OS-03,2,G22,1,treatment,s36733,1033,train
U2OS-03_2_G22_2,U2OS-03_2_G22,U2OS,train,U2OS-03,2,G22,2,treatment,s36733,1033,test
U2OS-03_2_G23_1,U2OS-03_2_G23,U2OS,train,U2OS-03,2,G23,1,treatment,s37036,63,test
U2OS-03_2_G23_2,U2OS-03_2_G23,U2OS,train,U2OS-03,2,G23,2,treatment,s37036,63,train
U2OS-03_2_H02_1,U2OS-03_2_H02,U2OS,train,U2OS-03,2,H02,1,treatment,s37078,542,test
U2OS-03_2_H02_2,U2OS-03_2_H02,U2OS,train,U2OS-03,2,H02,2,treatment,s37078,542,test
U2OS-03_2_H03_1,U2OS-03_2_H03,U2OS,train,U2OS-03,2,H03,1,positive_control,s501351,1130,test
U2OS-03_2_H03_2,U2OS-03_2_H03,U2OS,train,U2OS-03,2,H03,2,positive_control,s501351,1130,test
U2OS-03_2_H04_1,U2OS-03_2_H04,U2OS,train,U2OS-03,2,H04,1,treatment,s38545,424,valid
U2OS-03_2_H04_2,U2OS-03_2_H04,U2OS,train,U2OS-03,2,H04,2,treatment,s38545,424,test
U2OS-03_2_H05_1,U2OS-03_2_H05,U2OS,train,U2OS-03,2,H05,1,treatment,s39170,336,test
U2OS-03_2_H05_2,U2OS-03_2_H05,U2OS,train,U2OS-03,2,H05,2,treatment,s39170,336,test
U2OS-03_2_H06_1,U2OS-03_2_H06,U2OS,train,U2OS-03,2,H06,1,treatment,s38090,43,test
U2OS-03_2_H06_2,U2OS-03_2_H06,U2OS,train,U2OS-03,2,H06,2,treatment,s38090,43,test
U2OS-03_2_H07_1,U2OS-03_2_H07,U2OS,train,U2OS-03,2,H07,1,positive_control,s13580,1111,test
U2OS-03_2_H07_2,U2OS-03_2_H07,U2OS,train,U2OS-03,2,H07,2,positive_control,s13580,1111,test
U2OS-03_2_H08_1,U2OS-03_2_H08,U2OS,train,U2OS-03,2,H08,1,treatment,s36951,262,test
U2OS-03_2_H08_2,U2OS-03_2_H08,U2OS,train,U2OS-03,2,H08,2,treatment,s36951,262,train
U2OS-03_2_H09_1,U2OS-03_2_H09,U2OS,train,U2OS-03,2,H09,1,treatment,s37896,60,test
U2OS-03_2_H09_2,U2OS-03_2_H09,U2OS,train,U2OS-03,2,H09,2,treatment,s37896,60,test
U2OS-03_2_H10_1,U2OS-03_2_H10,U2OS,train,U2OS-03,2,H10,1,treatment,s39020,349,test
U2OS-03_2_H10_2,U2OS-03_2_H10,U2OS,train,U2OS-03,2,H10,2,treatment,s39020,349,test
U2OS-03_2_H11_1,U2OS-03_2_H11,U2OS,train,U2OS-03,2,H11,1,positive_control,s2947,1120,test
U2OS-03_2_H11_2,U2OS-03_2_H11,U2OS,train,U2OS-03,2,H11,2,positive_control,s2947,1120,test
U2OS-03_2_H12_1,U2OS-03_2_H12,U2OS,train,U2OS-03,2,H12,1,treatment,s37904,118,test
U2OS-03_2_H12_2,U2OS-03_2_H12,U2OS,train,U2OS-03,2,H12,2,treatment,s37904,118,valid
U2OS-03_2_H13_1,U2OS-03_2_H13,U2OS,train,U2OS-03,2,H13,1,treatment,s39171,189,valid
U2OS-03_2_H13_2,U2OS-03_2_H13,U2OS,train,U2OS-03,2,H13,2,treatment,s39171,189,test
U2OS-03_2_H14_1,U2OS-03_2_H14,U2OS,train,U2OS-03,2,H14,1,treatment,s39123,412,valid
U2OS-03_2_H14_2,U2OS-03_2_H14,U2OS,train,U2OS-03,2,H14,2,treatment,s39123,412,valid
U2OS-03_2_H15_1,U2OS-03_2_H15,U2OS,train,U2OS-03,2,H15,1,positive_control,s14729,1113,test
U2OS-03_2_H15_2,U2OS-03_2_H15,U2OS,train,U2OS-03,2,H15,2,positive_control,s14729,1113,test
U2OS-03_2_H16_1,U2OS-03_2_H16,U2OS,train,U2OS-03,2,H16,1,treatment,s38165,544,test
U2OS-03_2_H16_2,U2OS-03_2_H16,U2OS,train,U2OS-03,2,H16,2,treatment,s38165,544,test
U2OS-03_2_H17_1,U2OS-03_2_H17,U2OS,train,U2OS-03,2,H17,1,treatment,s37347,685,test
U2OS-03_2_H17_2,U2OS-03_2_H17,U2OS,train,U2OS-03,2,H17,2,treatment,s37347,685,test
U2OS-03_2_H18_1,U2OS-03_2_H18,U2OS,train,U2OS-03,2,H18,1,treatment,s37649,852,test
U2OS-03_2_H18_2,U2OS-03_2_H18,U2OS,train,U2OS-03,2,H18,2,treatment,s37649,852,test
U2OS-03_2_H19_1,U2OS-03_2_H19,U2OS,train,U2OS-03,2,H19,1,positive_control,s15788,1115,test
U2OS-03_2_H19_2,U2OS-03_2_H19,U2OS,train,U2OS-03,2,H19,2,positive_control,s15788,1115,test
U2OS-03_2_H20_1,U2OS-03_2_H20,U2OS,train,U2OS-03,2,H20,1,treatment,s39046,342,test
U2OS-03_2_H20_2,U2OS-03_2_H20,U2OS,train,U2OS-03,2,H20,2,treatment,s39046,342,valid
U2OS-03_2_H21_1,U2OS-03_2_H21,U2OS,train,U2OS-03,2,H21,1,treatment,s36196,160,valid
U2OS-03_2_H21_2,U2OS-03_2_H21,U2OS,train,U2OS-03,2,H21,2,treatment,s36196,160,test
U2OS-03_2_H22_1,U2OS-03_2_H22,U2OS,train,U2OS-03,2,H22,1,positive_control,s502431,1133,test
U2OS-03_2_H22_2,U2OS-03_2_H22,U2OS,train,U2OS-03,2,H22,2,positive_control,s502431,1133,valid
U2OS-03_2_H23_1,U2OS-03_2_H23,U2OS,train,U2OS-03,2,H23,1,treatment,s37284,233,test
U2OS-03_2_H23_2,U2OS-03_2_H23,U2OS,train,U2OS-03,2,H23,2,treatment,s37284,233,test
U2OS-03_2_I02_1,U2OS-03_2_I02,U2OS,train,U2OS-03,2,I02,1,treatment,s36717,801,valid
U2OS-03_2_I02_2,U2OS-03_2_I02,U2OS,train,U2OS-03,2,I02,2,treatment,s36717,801,test
U2OS-03_2_I03_1,U2OS-03_2_I03,U2OS,train,U2OS-03,2,I03,1,treatment,s37855,78,valid
U2OS-03_2_I03_2,U2OS-03_2_I03,U2OS,train,U2OS-03,2,I03,2,treatment,s37855,78,test
U2OS-03_2_I04_1,U2OS-03_2_I04,U2OS,train,U2OS-03,2,I04,1,treatment,s224930,421,test
U2OS-03_2_I04_2,U2OS-03_2_I04,U2OS,train,U2OS-03,2,I04,2,treatment,s224930,421,test
U2OS-03_2_I05_1,U2OS-03_2_I05,U2OS,train,U2OS-03,2,I05,1,treatment,s39216,701,test
U2OS-03_2_I05_2,U2OS-03_2_I05,U2OS,train,U2OS-03,2,I05,2,treatment,s39216,701,test
U2OS-03_2_I06_1,U2OS-03_2_I06,U2OS,train,U2OS-03,2,I06,1,treatment,s39112,1030,valid
U2OS-03_2_I06_2,U2OS-03_2_I06,U2OS,train,U2OS-03,2,I06,2,treatment,s39112,1030,test
U2OS-03_2_I07_1,U2OS-03_2_I07,U2OS,train,U2OS-03,2,I07,1,treatment,s36936,20,test
U2OS-03_2_I07_2,U2OS-03_2_I07,U2OS,train,U2OS-03,2,I07,2,treatment,s36936,20,valid
U2OS-03_2_I08_1,U2OS-03_2_I08,U2OS,train,U2OS-03,2,I08,1,treatment,s38334,966,train
U2OS-03_2_I08_2,U2OS-03_2_I08,U2OS,train,U2OS-03,2,I08,2,treatment,s38334,966,test
U2OS-03_2_I09_1,U2OS-03_2_I09,U2OS,train,U2OS-03,2,I09,1,treatment,s38653,305,test
U2OS-03_2_I09_2,U2OS-03_2_I09,U2OS,train,U2OS-03,2,I09,2,treatment,s38653,305,test
U2OS-03_2_I10_1,U2OS-03_2_I10,U2OS,train,U2OS-03,2,I10,1,treatment,s36538,153,valid
U2OS-03_2_I10_2,U2OS-03_2_I10,U2OS,train,U2OS-03,2,I10,2,treatment,s36538,153,test
U2OS-03_2_I11_1,U2OS-03_2_I11,U2OS,train,U2OS-03,2,I11,1,treatment,s39083,790,valid
U2OS-03_2_I11_2,U2OS-03_2_I11,U2OS,train,U2OS-03,2,I11,2,treatment,s39083,790,train
U2OS-03_2_I12_1,U2OS-03_2_I12,U2OS,train,U2OS-03,2,I12,1,treatment,s37678,867,valid
U2OS-03_2_I12_2,U2OS-03_2_I12,U2OS,train,U2OS-03,2,I12,2,treatment,s37678,867,test
U2OS-03_2_I13_1,U2OS-03_2_I13,U2OS,train,U2OS-03,2,I13,1,treatment,s36504,315,test
U2OS-03_2_I13_2,U2OS-03_2_I13,U2OS,train,U2OS-03,2,I13,2,treatment,s36504,315,test
U2OS-03_2_I14_1,U2OS-03_2_I14,U2OS,train,U2OS-03,2,I14,1,treatment,s36684,893,train
U2OS-03_2_I14_2,U2OS-03_2_I14,U2OS,train,U2OS-03,2,I14,2,treatment,s36684,893,test
U2OS-03_2_I15_1,U2OS-03_2_I15,U2OS,train,U2OS-03,2,I15,1,treatment,s38627,956,test
U2OS-03_2_I15_2,U2OS-03_2_I15,U2OS,train,U2OS-03,2,I15,2,treatment,s38627,956,test
U2OS-03_2_I16_1,U2OS-03_2_I16,U2OS,train,U2OS-03,2,I16,1,treatment,s37673,138,test
U2OS-03_2_I16_2,U2OS-03_2_I16,U2OS,train,U2OS-03,2,I16,2,treatment,s37673,138,test
U2OS-03_2_I17_1,U2OS-03_2_I17,U2OS,train,U2OS-03,2,I17,1,treatment,s224907,467,test
U2OS-03_2_I17_2,U2OS-03_2_I17,U2OS,train,U2OS-03,2,I17,2,treatment,s224907,467,test
U2OS-03_2_I18_1,U2OS-03_2_I18,U2OS,train,U2OS-03,2,I18,1,treatment,s39194,245,test
U2OS-03_2_I18_2,U2OS-03_2_I18,U2OS,train,U2OS-03,2,I18,2,treatment,s39194,245,test
U2OS-03_2_I19_1,U2OS-03_2_I19,U2OS,train,U2OS-03,2,I19,1,treatment,s39091,495,test
U2OS-03_2_I19_2,U2OS-03_2_I19,U2OS,train,U2OS-03,2,I19,2,treatment,s39091,495,test
U2OS-03_2_I20_1,U2OS-03_2_I20,U2OS,train,U2OS-03,2,I20,1,treatment,s36128,454,test
U2OS-03_2_I20_2,U2OS-03_2_I20,U2OS,train,U2OS-03,2,I20,2,treatment,s36128,454,test
U2OS-03_2_I21_1,U2OS-03_2_I21,U2OS,train,U2OS-03,2,I21,1,treatment,s36390,639,test
U2OS-03_2_I21_2,U2OS-03_2_I21,U2OS,train,U2OS-03,2,I21,2,treatment,s36390,639,test
U2OS-03_2_I22_1,U2OS-03_2_I22,U2OS,train,U2OS-03,2,I22,1,treatment,s38253,779,test
U2OS-03_2_I22_2,U2OS-03_2_I22,U2OS,train,U2OS-03,2,I22,2,treatment,s38253,779,test
U2OS-03_2_I23_1,U2OS-03_2_I23,U2OS,train,U2OS-03,2,I23,1,treatment,s37451,597,test
U2OS-03_2_I23_2,U2OS-03_2_I23,U2OS,train,U2OS-03,2,I23,2,treatment,s37451,597,valid
U2OS-03_2_J02_1,U2OS-03_2_J02,U2OS,train,U2OS-03,2,J02,1,treatment,s37253,539,valid
U2OS-03_2_J02_2,U2OS-03_2_J02,U2OS,train,U2OS-03,2,J02,2,treatment,s37253,539,test
U2OS-03_2_J03_1,U2OS-03_2_J03,U2OS,train,U2OS-03,2,J03,1,positive_control,s502432,1134,test
U2OS-03_2_J03_2,U2OS-03_2_J03,U2OS,train,U2OS-03,2,J03,2,positive_control,s502432,1134,test
U2OS-03_2_J04_1,U2OS-03_2_J04,U2OS,train,U2OS-03,2,J04,1,treatment,s39303,1049,test
U2OS-03_2_J04_2,U2OS-03_2_J04,U2OS,train,U2OS-03,2,J04,2,treatment,s39303,1049,train
U2OS-03_2_J05_1,U2OS-03_2_J05,U2OS,train,U2OS-03,2,J05,1,treatment,s195493,579,test
U2OS-03_2_J05_2,U2OS-03_2_J05,U2OS,train,U2OS-03,2,J05,2,treatment,s195493,579,test
U2OS-03_2_J06_1,U2OS-03_2_J06,U2OS,train,U2OS-03,2,J06,1,treatment,s37489,694,test
U2OS-03_2_J06_2,U2OS-03_2_J06,U2OS,train,U2OS-03,2,J06,2,treatment,s37489,694,test
U2OS-03_2_J07_1,U2OS-03_2_J07,U2OS,train,U2OS-03,2,J07,1,positive_control,s194768,1117,test
U2OS-03_2_J07_2,U2OS-03_2_J07,U2OS,train,U2OS-03,2,J07,2,positive_control,s194768,1117,test
U2OS-03_2_J08_1,U2OS-03_2_J08,U2OS,train,U2OS-03,2,J08,1,treatment,s38069,739,valid
U2OS-03_2_J08_2,U2OS-03_2_J08,U2OS,train,U2OS-03,2,J08,2,treatment,s38069,739,test
U2OS-03_2_J09_1,U2OS-03_2_J09,U2OS,train,U2OS-03,2,J09,1,treatment,s37805,517,train
U2OS-03_2_J09_2,U2OS-03_2_J09,U2OS,train,U2OS-03,2,J09,2,treatment,s37805,517,valid
U2OS-03_2_J10_1,U2OS-03_2_J10,U2OS,train,U2OS-03,2,J10,1,treatment,s36260,457,test
U2OS-03_2_J10_2,U2OS-03_2_J10,U2OS,train,U2OS-03,2,J10,2,treatment,s36260,457,valid
U2OS-03_2_J11_1,U2OS-03_2_J11,U2OS,train,U2OS-03,2,J11,1,positive_control,s18582,1116,test
U2OS-03_2_J11_2,U2OS-03_2_J11,U2OS,train,U2OS-03,2,J11,2,positive_control,s18582,1116,test
U2OS-03_2_J12_1,U2OS-03_2_J12,U2OS,train,U2OS-03,2,J12,1,treatment,s36107,178,test
U2OS-03_2_J12_2,U2OS-03_2_J12,U2OS,train,U2OS-03,2,J12,2,treatment,s36107,178,valid
U2OS-03_2_J13_1,U2OS-03_2_J13,U2OS,train,U2OS-03,2,J13,1,treatment,s36916,81,test
U2OS-03_2_J13_2,U2OS-03_2_J13,U2OS,train,U2OS-03,2,J13,2,treatment,s36916,81,valid
U2OS-03_2_J14_1,U2OS-03_2_J14,U2OS,train,U2OS-03,2,J14,1,treatment,s38081,871,test
U2OS-03_2_J14_2,U2OS-03_2_J14,U2OS,train,U2OS-03,2,J14,2,treatment,s38081,871,valid
U2OS-03_2_J15_1,U2OS-03_2_J15,U2OS,train,U2OS-03,2,J15,1,positive_control,s501357,1131,test
U2OS-03_2_J15_2,U2OS-03_2_J15,U2OS,train,U2OS-03,2,J15,2,positive_control,s501357,1131,test
U2OS-03_2_J16_1,U2OS-03_2_J16,U2OS,train,U2OS-03,2,J16,1,treatment,s37144,615,valid
U2OS-03_2_J16_2,U2OS-03_2_J16,U2OS,train,U2OS-03,2,J16,2,treatment,s37144,615,test
U2OS-03_2_J17_1,U2OS-03_2_J17,U2OS,train,U2OS-03,2,J17,1,treatment,s38965,408,test
U2OS-03_2_J17_2,U2OS-03_2_J17,U2OS,train,U2OS-03,2,J17,2,treatment,s38965,408,valid
U2OS-03_2_J18_1,U2OS-03_2_J18,U2OS,train,U2OS-03,2,J18,1,treatment,s37483,44,test
U2OS-03_2_J18_2,U2OS-03_2_J18,U2OS,train,U2OS-03,2,J18,2,treatment,s37483,44,valid
U2OS-03_2_J19_1,U2OS-03_2_J19,U2OS,train,U2OS-03,2,J19,1,positive_control,s501392,1132,test
U2OS-03_2_J19_2,U2OS-03_2_J19,U2OS,train,U2OS-03,2,J19,2,positive_control,s501392,1132,test
U2OS-03_2_J20_1,U2OS-03_2_J20,U2OS,train,U2OS-03,2,J20,1,treatment,s37874,7,test
U2OS-03_2_J20_2,U2OS-03_2_J20,U2OS,train,U2OS-03,2,J20,2,treatment,s37874,7,test
U2OS-03_2_J21_1,U2OS-03_2_J21,U2OS,train,U2OS-03,2,J21,1,treatment,s38015,393,test
U2OS-03_2_J21_2,U2OS-03_2_J21,U2OS,train,U2OS-03,2,J21,2,treatment,s38015,393,valid
U2OS-03_2_J22_1,U2OS-03_2_J22,U2OS,train,U2OS-03,2,J22,1,positive_control,s1998,1118,test
U2OS-03_2_J22_2,U2OS-03_2_J22,U2OS,train,U2OS-03,2,J22,2,positive_control,s1998,1118,test
U2OS-03_2_J23_1,U2OS-03_2_J23,U2OS,train,U2OS-03,2,J23,1,treatment,s37115,83,test
U2OS-03_2_J23_2,U2OS-03_2_J23,U2OS,train,U2OS-03,2,J23,2,treatment,s37115,83,valid
U2OS-03_2_K02_1,U2OS-03_2_K02,U2OS,train,U2OS-03,2,K02,1,treatment,s224967,117,test
U2OS-03_2_K02_2,U2OS-03_2_K02,U2OS,train,U2OS-03,2,K02,2,treatment,s224967,117,valid
U2OS-03_2_K03_1,U2OS-03_2_K03,U2OS,train,U2OS-03,2,K03,1,treatment,s38880,66,test
U2OS-03_2_K03_2,U2OS-03_2_K03,U2OS,train,U2OS-03,2,K03,2,treatment,s38880,66,test
